codi_carrer,numpost,llepost,tipusnum,districte,barri,secc_est,secc_cens,dist_post,x_ed50,y_ed50,x_etrs89,y_etrs89,longitud_wgs84,latitud_wgs84
23670.0,54,,,2,021,,0216,,,,725695.7130026012,4371384.3248972045,-0.3765792489593415,39.462466700596146
77340.0,15,,,17,173,,1703,,,,725341.9810026069,4377497.072897168,-0.3786201478572073,39.5175811305768
35520.0,19,,,14,141,,1406,,,,727281.348002605,4373933.91889719,-0.3572978726174234,39.484998549745185
18330.0,29,,,3,032,,0313,,,,725234.1240026006,4371899.711897202,-0.3817654143341471,39.46722667862875
67110.0,27,,,16,161,,1614,,,,724130.1630026025,4375106.310897183,-0.3935080379138138,39.49637827028204
52140.0,13,,,6,061,,0603,,,,726884.0020026036,4372799.609897197,-0.3622993391705355,39.47489346648775
18450.0,9,,,10,102,,1013,,,,726311.5600026004,4370933.020897209,-0.36958090442419506,39.45824280543598
60990.0,2,,,15,151,,1502,,,,726333.7540026043,4374348.049897188,-0.36816443599263554,39.48897598854376
13620.0,94,,,18,181,,1807,,,,721323.7800025978,4375447.055897182,-0.4260002105554273,39.50017232279397
19920.0,50,,,2,023,,0245,,,,726702.4590026021,4371950.327897202,-0.36469642659221246,39.467296857133924
34140.0,51,,,19,196,,1916,,,,733789.4220025779,4353589.592897318,-0.2888056091838673,39.30014330801529
63780.0,4,,,5,051,,0506,,,,724940.6120026023,4373883.825897192,-0.3845048297150945,39.48516285251333
81544.0,11,,,16,161,,1628,,,,723986.6980026014,4374113.181897191,-0.39550862188039415,39.4874762338873
37080.0,19,,,18,181,,1810,,,,721786.6990025986,4375409.740897181,-0.4206339891064072,39.49971715556806
18600.0,7,,,1,011,,0103,,,,725724.5780026024,4373100.667897195,-0.3756633488589733,39.47790820654524
20100.0,34,,,11,112,,1128,,,,729534.7947026042,4372676.3514971975,-0.3315554134119009,39.4730811563149
29790.0,24,,,12,121,,1213,,,,728822.156002603,4371546.764897205,-0.3402191597997222,39.46310361679514
5760.0,26,,,19,194,,1908,,,,729707.7630025926,4362599.3258972615,-0.3330088899223432,39.382332734250575
62640.0,45,,,12,121,,1209,,,,728313.2020026026,4371982.2038972005,-0.34598019949718917,39.467158091770095
16620.0,11,,,10,103,,1051,,,,725815.7460025996,4369888.001897218,-0.3756915013593141,39.44896656181725
75930.0,1,,,1,011,,0103,,,,725902.7200026026,4373098.0418971935,-0.3735951496561275,39.477837823515074
81430.0,7,,,5,055,,0539,,,,726094.764002605,4374377.7488971865,-0.37093062025525386,39.489306160945915
40200.0,20,,,15,152,,1530,,,,725083.491002604,4374664.891897188,-0.3825813698590354,39.492155996550736
53850.0,8,,,19,196,,1916,,,,734650.1300025731,4351325.001897335,-0.27962407071633977,39.27952755603872
55350.0,10,,,1,013,,0114,,,,725428.7890026022,4373170.778897194,-0.37907519787586536,39.47861682385352
77070.0,3,,,11,111,,1104,,,,729148.8540026026,4371386.686897204,-0.33648049558151166,39.4615758874816
55530.0,11,,,1,013,,0111,,,,725626.695002603,4373189.856897196,-0.3767700695432542,39.47873667987311
38880.0,50,,,15,152,,1520,,,,725580.0720026044,4375060.102897182,-0.3766786812917893,39.49558324579857
47040.0,22,,,19,196,,1916,,,,734934.2710025723,4351288.8168973345,-0.27634603203955954,39.27912488374507
59340.0,13,,,5,053,,0525,,,,726258.8490026041,4373558.0128971925,-0.36930271773551204,39.48188450436549
64890.0,22,,,17,176,,1708,,,,722766.6240026052,4379666.750897155,-0.4078235205223544,39.5377825348596
50700.0,7,,,7,071,,0714,,,,723577.9760025984,4372221.046897204,-0.40089098872612905,39.470550845713014
71040.0,2,,,2,022,,0241,,,,726624.4970026029,4372120.277897203,-0.36554407352048157,39.46884711874584
34020.0,130,,,17,172,,1702,,,,724021.1210026046,4376596.787897173,-0.39427358663592316,39.509822822791726
70290.0,5,,,7,074,,0736,,,,723104.3120025971,4371608.036897207,-0.4065970476835192,39.465155812275036
45870.0,2,,,11,112,,1117,,,,729455.6250026029,4372030.574897203,-0.33269696327889847,39.46728973324582
51720.0,4,,,1,013,,0113,,,,725276.7370026018,4372937.927897196,-0.3809199385743113,39.47656070936333
7920.0,24,,,3,033,,0321,,,,724466.5940026002,4372657.390897199,-0.3904239431085366,39.47424721861444
63600.0,5,,,13,133,,1316,,,,727754.4630026037,4372450.014897198,-0.35230903817593073,39.4715168554201
19380.0,22,,,7,074,,0737,,,,722853.9380025965,4371425.14189721,-0.4095657248240248,39.46357434724589
30360.0,1,,,1,015,,0126,,,,725585.8379026016,4372509.506297202,-0.3774747376234152,39.47262344797675
31710.0,4,,,1,013,,0111,,,,725546.3820026027,4373072.158897196,-0.3777427114753351,39.47769831598307
81667.0,6,,,18,181,,1804,,,,722214.708002599,4375271.438897181,-0.41570714751253285,39.498361740878785
58560.0,21,,,13,131,,1302,,,,729105.5990026036,4372035.641897202,-0.3367599703577956,39.46742856490432
59670.0,30,,,16,161,,1608,,,,724566.3490026033,4374598.159897185,-0.3886116586360419,39.491690505031855
29190.0,132,,,11,112,,1119,,,,730073.3330026031,4372593.626897196,-0.3253295854331779,39.47219278237112
76230.0,18,,,10,101,,1006,,,,726824.7660026011,4371102.906897208,-0.3635640977070744,39.45963693837553
36870.0,19,,,11,112,,1111,,,,729684.672002603,4371739.798897204,-0.33013720455999945,39.46461142792952
61410.0,39,,,15,151,,1503,,,,726102.3810026046,4374452.16389719,-0.3708168915884848,39.48997397494569
38940.0,64,,,16,161,,1618,,,,724248.5920026029,4374779.344897185,-0.39224216028639114,39.4934042986843
210.0,29,,,12,122,,1220,,,,727793.7140026027,4372157.019897201,-0.3519532350287074,39.46886922569819
71520.0,3,,,1,013,,0112,,,,725289.669002602,4373157.744897195,-0.38069548025100425,39.47853593640339
58710.0,7,,,6,061,,0601,,,,726620.6170026028,4372852.3108971985,-0.3653404484629946,39.4754372264154
81080.0,2,,,5,051,,0505,,,,724923.1440026031,4374017.230897191,-0.3846627289299041,39.486368224080664
56640.0,27,,,11,112,,1128,,,,729522.7410026044,4372749.9008971965,-0.33167009324806956,39.4737463763922
36300.0,5,,,1,015,,0124,,,,725405.8770026024,4372869.995897198,-0.3794429805531388,39.475915426625306
59250.0,31,,,1,016,,0130,,,,726107.0790026021,4372396.985897198,-0.37145921291598155,39.47147386571156
66330.0,142,,,5,055,,0541,,,,725741.3310026042,4374233.917897188,-0.37508506545884945,39.48810434505917
30510.0,125,,,16,161,,1601,,,,723895.4180026017,4374845.202597185,-0.3963230666776044,39.494089113852624
77910.0,11,,,7,072,,0722,,,,722914.5840025975,4372379.996897201,-0.40854244450011695,39.47215367488991
53040.0,67,,,11,115,,1144,,,,729467.7060026007,4369675.377897217,-0.33336619200446677,39.4460877026365
70860.0,6,,,6,062,,0612,,,,727232.6060026021,4371853.406897202,-0.35857286979231967,39.46628469471143
81530.0,18,,,19,195,,1909,,,,731302.2210025826,4354861.196897313,-0.3171820077162796,39.31225689673173
55800.0,43,,,18,181,,1804,,,,722178.1870025991,4375192.579897183,-0.416157769998245,39.49766133622402
2250.0,36,,,15,153,,1534,,,,726657.2180026054,4374452.241897186,-0.364371455917705,39.4898286560856
63870.0,19,,,9,094,,0934,,,,724440.4260025969,4369395.254897221,-0.3918247330279746,39.4448906314854
64830.0,9,,,9,091,,0904,,,,724695.8950025985,4370875.280897211,-0.3883608580855105,39.4581461654888
81070.0,3,,,9,095,,0938,,,,724828.632002597,4368723.837897223,-0.38754381263779836,39.43874579757663
76050.0,9,,,11,112,,1122,,,,729371.3270026029,4372237.880897199,-0.33360462319247564,39.469178128391526
48150.0,21,,,9,091,,0905,,,,724698.592002599,4370758.499897212,-0.38836884930337306,39.457094284945896
2130.0,8,,,6,063,,0617,,,,726926.9590026039,4373514.627897193,-0.3615571230230611,39.48131804754967
81792.0,17,,,11,115,,1144,,,,729378.2380025999,4369319.088897216,-0.334527181321707,39.442904608115526
47310.0,8,,,2,021,,0221,,,,726353.1470026011,4371216.427897207,-0.36900191217120265,39.460782856629855
30210.0,4,,,2,021,,0232,,,,725544.4040026005,4371105.913897211,-0.37843037489994175,39.46000031999672
75600.0,31,,,11,112,,1126,,,,729421.2630026039,4372468.5598972,-0.33294539117672983,39.471241126878006
32880.0,314,,,19,196,,1916,,,,734589.5800025738,4351568.290897333,-0.2802405655747625,39.28173373152511
50670.0,11,,,3,034,,0349,,,,724879.5350026008,4372162.570897201,-0.3857947131106394,39.46968543414928
11610.0,1,,,1,015,,0124,,,,725367.7975026022,4372772.807197198,-0.3799180965525358,39.475050586752474
25260.0,22,,,10,102,,1016,,,,726018.4730026005,4370689.481897212,-0.3730665488789897,39.45612764781951
29850.0,42,,,11,112,,1128,,,,729405.3970026037,4372727.908897198,-0.33304045998308535,39.47357971485132
81350.0,6,,,16,161,,1626,,,,724126.7170026028,4374928.152897187,-0.393608001654244,39.49477552469336
31140.0,3,,,11,112,,1122,,,,729414.9280026035,4372196.404897199,-0.33311254659275646,39.468793190332306
58830.0,25,,,12,123,,1226,,,,728225.4390026026,4371356.110897205,-0.3472134888709753,39.4615459270233
57960.0,43,,,8,082,,0821,,,,723222.8030025965,4370481.985897213,-0.405597593363055,39.45498908004867
48780.0,22,,,14,141,,1406,,,,727222.8630026047,4373940.40289719,-0.35797501583886776,39.48507236081198
56400.0,14,,,17,176,,1706,,,,723130.055002606,4379948.541897153,-0.40350403384710004,39.540224647896245
19860.0,2,,,11,112,,1128,,,,729346.5298026035,4372659.039497199,-0.333747806204288,39.472975520436954
47130.0,60,,,14,142,,1419,,,,727175.513002606,4374730.948897184,-0.3582555865713091,39.49220057070512
45420.0,11,,,1,015,,0126,,,,725563.2955026019,4372562.1424972,-0.3777187459184664,39.47310314310447
73920.0,54,,,8,082,,0819,,,,723488.5050025968,4370742.291897211,-0.4024253109306456,39.45726328204466
81238.0,24,,,19,194,,1908,,,,730803.4990025876,4359076.861897284,-0.3215122917067999,39.35033513678395
18570.0,54,,,2,023,,0253,,,,726733.7950026018,4371595.865897207,-0.36445296080983164,39.464098063528624
81737.0,40,,,16,161,,1632,,,,724530.7736026036,4375337.774397182,-0.38877571832897845,39.49835721927047
81605.0,9,,,17,176,,1708,,,,722146.062302605,4380354.662597152,-0.4148077758593475,39.54413541465406
43620.0,1,,,12,121,,1215,,,,728887.4880026024,4371451.183897205,-0.3394933013602741,39.46222593611276
900.0,136,,,13,132,,1312,,,,728351.820002604,4372591.993897199,-0.3453230233000838,39.47263652967209
750.0,22,,,15,151,,1505,,,,726096.2680026051,4374818.424897186,-0.3707636469293682,39.493272328776584
4020.0,5,,,8,083,,0824,,,,722938.6950025959,4370523.7488972135,-0.40888251973647277,39.455438597698944
81107.0,8,,,7,073,,0731,,,,723791.2210025983,4371580.066897207,-0.398629383375695,39.46472576175416
69330.0,57,,,1,016,,0128,,,,725524.6300026013,4372226.090897201,-0.37828141743069427,39.47008841748779
21930.0,44,,,2,021,,0231,,,,725728.6360026005,4371184.273897208,-0.37626459570752097,39.460657376354305
60900.0,8,,,1,015,,0126,,,,725593.5780026016,4372498.1238971995,-0.3773886936356493,39.47251896444963
25680.0,24,,,6,062,,0613,,,,727224.0510026027,4371989.832897202,-0.3586257593982072,39.46751492819068
56400.0,7,,,17,176,,1706,,,,723159.3600026066,4379913.528897152,-0.40317510194185385,39.539901871506
81649.0,12,,,10,101,,1012,,,,726648.0560026013,4371199.385897206,-0.3655832421575141,39.46055188493474
70620.0,76,,,12,121,,1206,,,,728249.3550026037,4372189.570897202,-0.3466507029297044,39.46904152185727
36210.0,8,,,11,112,,1119,,,,729994.723002604,4372768.455897198,-0.32618223813214314,39.473787390481625
47430.0,66,,,11,115,,1147,,,,729406.1640026008,4370247.954897211,-0.3338839697516979,39.45125779202348
55560.0,49,,,3,033,,0317,,,,724682.2610026004,4372333.513897201,-0.3880281998616712,39.47127564877996
77700.0,9,,,1,012,,0109,,,,726370.9360026026,4372685.648897198,-0.3682968948919526,39.47400279671778
58350.0,1,,,13,131,,1304,,,,728826.054002603,4372349.414897197,-0.3398986448471616,39.470327154329816
81000.0,11,,,19,191,,1901,,,,725310.9540025969,4368339.765897227,-0.38207431656537444,39.43516269419021
26040.0,2,,,5,054,,0543,,,,725693.0480026044,4374461.494897188,-0.3755688857186991,39.49016546316609
56220.0,23,,,8,082,,0821,,,,723234.6640025959,4370312.656897214,-0.4055164863268115,39.453461808709044
34110.0,13,,,19,196,,1916,,,,733078.7030025797,4354535.1028973125,-0.2967114288354613,39.308845267064136
9000.0,109,,,11,112,,1115,,,,729731.6000026027,4372101.932897202,-0.32946759333723014,39.46785841207997
2310.0,1,,,10,105,,1032,,,,726297.8600026004,4370168.1298972145,-0.36999923525576933,39.45136151715921
17700.0,34,,,19,195,,1909,,,,731255.316002582,4354464.235897314,-0.31786199610017984,39.308696390972365
68940.0,7,,,11,112,,1117,,,,729498.7870026027,4372155.320897202,-0.33215283027158027,39.46840104690185
22680.0,49,,,7,072,,0721,,,,722489.3970025965,4372208.825897202,-0.41353774902882645,39.47072290676966
34470.0,10,,,15,152,,1517,,,,725881.9090026051,4375208.688897181,-0.3731216355716878,39.496841457509575
23940.0,9,,,4,041,,0403,,,,723704.8190026005,4373509.940897194,-0.39898553333620973,39.48211962972333
8250.0,135,,,12,123,,1232,,,,728790.7520026024,4371122.495897207,-0.3407292560001854,39.45929315327619
18240.0,1,,,16,161,,1609,,,,724736.494002603,4374396.420897188,-0.3867030709236368,39.489830171869066
40050.0,12,,,11,112,,1122,,,,729322.0980026035,4372248.337897199,-0.3341727253102808,39.46928536637255
56820.0,3,,,3,032,,0310,,,,725537.3530026013,4371936.514897206,-0.37823154584543595,39.46747855962971
81609.0,8,,,16,161,,1633,,,,725140.9220026047,4375258.416897182,-0.3817136365016432,39.497483379440105
77730.0,5,,,16,161,,1612,,,,724247.6340026021,4374610.334897188,-0.39231016293268545,39.49188324895892
4920.0,10,,,15,152,,1516,,,,725892.5900026049,4375074.242897184,-0.37304312579888277,39.49562849065589
14460.0,1,,,15,152,,1520,,,,725485.6430026047,4375067.112897183,-0.37777336617478957,39.49567110745124
29280.0,36,,,13,132,,1308,,,,728364.8060026034,4372442.362897199,-0.3452234307571688,39.47128626599869
9000.0,63,,,11,112,,1111,,,,729715.6440026033,4371904.597897201,-0.3297208216251524,39.466086492183024
81390.0,15,,,10,103,,1024,,,,725359.0230025994,4370363.271897212,-0.3808336936895494,39.453364178881074
70410.0,14,,,17,173,,1703,,,,725480.0760026075,4377355.607897167,-0.37706320513020886,39.51627156748832
56250.0,119,,,11,112,,1119,,,,730123.855002604,4372613.370897196,-0.324736041497998,39.472356987720794
47730.0,10,,,6,064,,0624,,,,727107.3000026038,4373242.276897196,-0.3595551722597301,39.478819029197666
81779.0,6,,,11,115,,1148,,,,729309.8570026003,4369717.852897216,-0.33518410592405223,39.44651204476712
48780.0,44,,,14,141,,1408,,,,727243.2350026052,4374079.6418971885,-0.3576909135932935,39.48632027043149
41130.0,4,,,1,013,,0111,,,,725487.4700026021,4372992.575897195,-0.3784538720351508,39.47699741501019
39840.0,20,,,14,141,,1407,,,,727124.2940026044,4373917.83789719,-0.35912766875703783,39.484895280628756
27750.0,2,,,8,081,,0804,,,,724333.085002599,4371562.207897209,-0.3923428165981258,39.46442398574355
69210.0,74,,,19,192,,1904,,,,726979.001002598,4367792.605897228,-0.3628979755318392,39.429799953444395
69210.0,9,,,19,192,,1915,,,,727053.430002598,4368057.268897227,-0.361944200894154,39.4321626145873
13380.0,10,,,9,092,,0922,,,,724601.1950025985,4370252.000897215,-0.38967016289567574,39.45256055376037
7170.0,85,,,11,112,,1131,,,,729655.0180026041,4372885.254897198,-0.330087262027097,39.47492938764621
65280.0,4,,,3,034,,0347,,,,725089.3820025999,4371076.160897207,-0.38372408954910564,39.459851570844855
9870.0,8,,,11,112,,1112,,,,729951.9520026023,4371808.618897203,-0.32700978620286325,39.46515951770167
27000.0,11,,,1,013,,0114,,,,725479.8475026026,4373134.719697194,-0.37849434619148603,39.478278871884655
81141.0,7,,,13,133,,1315,,,,727919.9000026041,4372717.380897198,-0.3502963760093323,39.47387961709956
7290.0,21,,,9,094,,0930,,,,724575.6620025965,4369252.491897221,-0.39030270635117836,39.44357033784026
54660.0,320,,,11,112,,1130,,,,729790.5610026035,4372729.048897197,-0.32856689117749394,39.47348722871821
14730.0,80,,,13,133,,1316,,,,727637.4640026032,4372557.110897198,-0.3536312688982845,39.47251177605855
32610.0,5,,,18,181,,1804,,,,722098.5430025989,4375313.116897184,-0.41704293023507194,39.49876691272974
81355.0,4,,,4,044,,0417,,,,723596.8190026007,4373923.82989719,-0.4001012232878946,39.485873245886445
73620.0,3,,,5,051,,0509,,,,724929.9470026025,4374141.39389719,-0.3845418062478027,39.48748406051903
81115.0,1,,,7,073,,0731,,,,723758.6010025981,4371508.695897207,-0.39903212585467207,39.464091806332654
47040.0,11,,,19,196,,1916,,,,734804.5150025724,4351299.695897336,-0.2778449458412532,39.27925796811603
74400.0,35,,,9,091,,0908,,,,724834.6830025992,4370784.6628972115,-0.3867798185833029,39.45729426485102
81430.0,8,,,5,055,,0539,,,,726108.1540026045,4374365.698897188,-0.3707791605689698,39.48919417825996
2700.0,12,,,9,092,,0919,,,,724442.4570025982,4370249.188897213,-0.39151417863558224,39.4525766212837
34140.0,133,,,19,196,,1916,,,,734958.440002573,4351336.570897335,-0.2760494722594472,39.279548151813124
24660.0,96,,,16,161,,1601,,,,723803.1370026019,4374693.036897187,-0.39744626802795335,39.492743447152804
81565.0,31,,,10,101,,1002,,,,726573.9080026011,4371181.430897208,-0.3664503337844643,39.46040978392451
25200.0,5,,,3,034,,0336,,,,725269.8370026007,4371434.368897206,-0.38150776371081135,39.46302868660724
6510.0,88,,,11,112,,1109,,,,729324.3530026032,4371966.302897201,-0.3342434723792886,39.466746209049305
60420.0,103,,,13,131,,1305,,,,728720.7680026034,4372140.1208972,-0.3411931073323893,39.468471301189766
9390.0,3,,,3,031,,0307,,,,724723.2780026011,4372834.483897197,-0.38738305838012077,39.47577428952031
8340.0,43,,,1,014,,0119,,,,725040.3490026017,4372611.5138972,-0.38377564307241135,39.473684437662484
31470.0,11,,,10,102,,1013,,,,726208.1140026007,4370861.256897211,-0.37080638807586697,39.45762402761484
46320.0,37,,,2,022,,0233,,,,726194.9570026022,4371848.492897203,-0.37062457560533907,39.46651372541182
10710.0,4,,,5,055,,0537,,,,725640.206002604,4374122.693897189,-0.3762974385412837,39.48712973439866
7470.0,5,,,12,124,,1234,,,,727405.6820026025,4371785.307897205,-0.35658619115751655,39.465626033563964
72960.0,6,,,19,192,,1905,,,,726929.3440025969,4367406.998897232,-0.363605219290001,39.426342127719295
81522.0,39,,,19,195,,1909,,,,731208.3850025822,4354568.792897313,-0.31836980640757706,39.30965004227209
27960.0,10,,,17,173,,1703,,,,725413.8700026073,4377487.801897167,-0.37778783197263566,39.517478827038175
43080.0,38,,,11,112,,1128,,,,729361.2766026044,4372811.407797197,-0.33352415077925734,39.47434303397057
57630.0,114,,,10,101,,1002,,,,726371.7140026006,4371092.433897208,-0.3688283651621328,39.459661890629874
81405.0,6,,,5,054,,0543,,,,725595.448002604,4374466.217897187,-0.3767010952577397,39.490233578551624
6510.0,68,,,11,112,,1109,,,,729315.5730026029,4371910.518897202,-0.3343646015671212,39.46624644384395
22260.0,14,,,17,176,,1706,,,,723099.1620026057,4379879.485897152,-0.4038863533039313,39.539611085076984
31440.0,5,,,10,101,,1007,,,,726911.7070026019,4371116.1438972065,-0.36255006639432175,39.459733179848016
1140.0,13,,,3,034,,0338,,,,725116.1400025999,4371547.813897206,-0.383254292705129,39.46409002964588
48420.0,2,,,9,091,,0910,,,,725123.8680025991,4370656.845897213,-0.3834650497519019,39.45606820488425
9000.0,14,,,11,112,,1111,,,,729720.8100026022,4371706.767897204,-0.32972893307977585,39.46430447994363
