Index_1,Index_2,ID_1,ID_2,Company_1,Company_2,Type_1,Type_2,Group_1,Group_2,Location_1,Location_2,Address_1,Address_2,Distance_m,Address_Similarity,Location_Similarity,Address_Numbers_Available,Same_Address_Number,Same_Company,Same_Type,Same_Group,Should_Cluster,Pair_Classification,Pair_Rule
59,514,60,515,InPost,Celeritas,Convenience Stores,Convenience Stores,PUDO,PUDO,Uala Accesorios Ruzafa,Uala Accesorios,"C/ de Russafa, 14","C. de Ruzafa, 14",49.3,89.66,81.08,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
60,401,61,402,InPost,SEUR,Convenience Stores,Convenience Stores,PUDO,PUDO,Prink Primado Reig,Prink Iriparo,"Av. Primado Reig, 54","Av. Primado Reig, 54",11.65,100.0,64.52,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
64,922,65,923,InPost,UPS,Locker,Convenience Stores,PUDO,PUDO,Kiosco Patraix,Kiosko Patraix,C. Dibujante Manuel Gago,"C. Dibujante Manuel Gago, 12",28.4,93.88,92.86,False,False,False,False,True,True,Same group - strong text match,same group and strong location/address match
64,704,65,705,InPost,Ctt Express,Locker,Convenience Stores,PUDO,PUDO,Kiosco Patraix,Kiosko Patraix,C. Dibujante Manuel Gago,"C. Dibujante Manuel Gago, 12",30.62,93.88,92.86,False,False,False,False,True,True,Same group - strong text match,same group and strong location/address match
64,385,65,386,InPost,SEUR,Locker,Convenience Stores,PUDO,PUDO,Kiosco Patraix,Kiosko Patraix,C. Dibujante Manuel Gago,"C. Dibujante Manuel Gago, 12",31.01,93.88,92.86,False,False,False,False,True,True,Same group - strong text match,same group and strong location/address match
64,791,65,792,InPost,Gls,Locker,Convenience Stores,PUDO,PUDO,Kiosco Patraix,Ps Kiosco Patraix,C. Dibujante Manuel Gago,"C. Dibujante Manuel Gago, 12",33.17,93.88,90.32,False,False,False,False,True,True,Same group - strong text match,same group and strong location/address match
66,409,67,410,InPost,SEUR,Convenience Stores,Locker,PUDO,PUDO,24/7 Galp Valencia Prima,Seur Lockers E.S. Galp Pri,"Av. Primado Reig, 10","AVD/PRIMADO REIG, No10",5.81,92.31,40.82,False,False,False,False,True,True,Same group - strong text match,same group and strong location/address match
66,970,67,971,InPost,Pudo,Convenience Stores,Click&Collect,PUDO,PUDO,24/7 Galp Valencia Prima,E.S. Galp Primado Reig,"Av. Primado Reig, 10","Av. Primado Reig, 10",9.22,100.0,53.33,True,True,False,False,True,True,Same group - strong text match,same group and strong location/address match
69,870,70,871,InPost,UPS,Convenience Stores,Convenience Stores,PUDO,PUDO,Papeleria Alpe,Fnx-Kiosko Angeles,"C. Músico Padilla, 4","C. del Pintor Salvador Abril, 18",3.32,37.5,25.0,True,False,False,True,True,True,Same group - close distance,same group and distance <= 15m
73,463,74,464,InPost,Dhl,Convenience Stores,Convenience Stores,PUDO,PUDO,Mascleta Bike Rental,Mascletá Bike Rental,"C. de Cuba, 1","C. de Cuba, 1",43.61,100.0,100.0,True,True,False,True,True,True,Same group - strong text match,same group and strong location/address match
