Provincias;Municipios;Secciones;Sexo;Edad;Periodo;Total
28 Madrid;28079 Madrid;2807903081 Madrid sección 03081;Total;Todas las edades;2025;1.822
28 Madrid;28079 Madrid;2807903082 Madrid sección 03082;Total;Todas las edades;2025;1.451
28 Madrid;28079 Madrid;2807903084 Madrid sección 03084;Total;Todas las edades;2025;1.543
28 Madrid;28079 Madrid;2807903085 Madrid sección 03085;Total;Todas las edades;2025;843
28 Madrid;28079 Madrid;2807903086 Madrid sección 03086;Total;Todas las edades;2025;1.025
28 Madrid;28079 Madrid;2807903087 Madrid sección 03087;Total;Todas las edades;2025;2.355
28 Madrid;28079 Madrid;2807903088 Madrid sección 03088;Total;Todas las edades;2025;""
28 Madrid;28079 Madrid;2807903089 Madrid sección 03089;Total;Todas las edades;2025;1.735
28 Madrid;28079 Madrid;2807903090 Madrid sección 03090;Total;Todas las edades;2025;1.077
28 Madrid;28079 Madrid;2807903091 Madrid sección 03091;Total;Todas las edades;2025;1.568
28 Madrid;28079 Madrid;2807903092 Madrid sección 03092;Total;Todas las edades;2025;2.221
28 Madrid;28079 Madrid;2807903093 Madrid sección 03093;Total;Todas las edades;2025;1.133
28 Madrid;28079 Madrid;2807903094 Madrid sección 03094;Total;Todas las edades;2025;785
28 Madrid;28079 Madrid;2807903095 Madrid sección 03095;Total;Todas las edades;2025;1.850
28 Madrid;28079 Madrid;2807903096 Madrid sección 03096;Total;Todas las edades;2025;1.953
28 Madrid;28079 Madrid;2807903097 Madrid sección 03097;Total;Todas las edades;2025;1.246
28 Madrid;28079 Madrid;2807903098 Madrid sección 03098;Total;Todas las edades;2025;1.874
28 Madrid;28079 Madrid;2807903099 Madrid sección 03099;Total;Todas las edades;2025;1.467
28 Madrid;28079 Madrid;2807903100 Madrid sección 03100;Total;Todas las edades;2025;1.230
28 Madrid;28079 Madrid;2807903101 Madrid sección 03101;Total;Todas las edades;2025;1.393
28 Madrid;28079 Madrid;2807904001 Madrid sección 04001;Total;Todas las edades;2025;976
28 Madrid;28079 Madrid;2807904002 Madrid sección 04002;Total;Todas las edades;2025;1.050
28 Madrid;28079 Madrid;2807904003 Madrid sección 04003;Total;Todas las edades;2025;787
28 Madrid;28079 Madrid;2807904004 Madrid sección 04004;Total;Todas las edades;2025;957
28 Madrid;28079 Madrid;2807904005 Madrid sección 04005;Total;Todas las edades;2025;766
28 Madrid;28079 Madrid;2807904006 Madrid sección 04006;Total;Todas las edades;2025;985
28 Madrid;28079 Madrid;2807904007 Madrid sección 04007;Total;Todas las edades;2025;1.375
28 Madrid;28079 Madrid;2807904008 Madrid sección 04008;Total;Todas las edades;2025;1.034
28 Madrid;28079 Madrid;2807904009 Madrid sección 04009;Total;Todas las edades;2025;1.763
28 Madrid;28079 Madrid;2807904010 Madrid sección 04010;Total;Todas las edades;2025;755
28 Madrid;28079 Madrid;2807904011 Madrid sección 04011;Total;Todas las edades;2025;1.374
28 Madrid;28079 Madrid;2807904012 Madrid sección 04012;Total;Todas las edades;2025;1.231
28 Madrid;28079 Madrid;2807904013 Madrid sección 04013;Total;Todas las edades;2025;877
28 Madrid;28079 Madrid;2807904014 Madrid sección 04014;Total;Todas las edades;2025;1.159
28 Madrid;28079 Madrid;2807904015 Madrid sección 04015;Total;Todas las edades;2025;1.255
28 Madrid;28079 Madrid;2807904016 Madrid sección 04016;Total;Todas las edades;2025;1.382
28 Madrid;28079 Madrid;2807904017 Madrid sección 04017;Total;Todas las edades;2025;1.332
28 Madrid;28079 Madrid;2807904018 Madrid sección 04018;Total;Todas las edades;2025;1.255
28 Madrid;28079 Madrid;2807904019 Madrid sección 04019;Total;Todas las edades;2025;740
28 Madrid;28079 Madrid;2807904020 Madrid sección 04020;Total;Todas las edades;2025;782
28 Madrid;28079 Madrid;2807904021 Madrid sección 04021;Total;Todas las edades;2025;858
28 Madrid;28079 Madrid;2807904023 Madrid sección 04023;Total;Todas las edades;2025;860
28 Madrid;28079 Madrid;2807904024 Madrid sección 04024;Total;Todas las edades;2025;1.284
28 Madrid;28079 Madrid;2807904025 Madrid sección 04025;Total;Todas las edades;2025;939
28 Madrid;28079 Madrid;2807904026 Madrid sección 04026;Total;Todas las edades;2025;830
28 Madrid;28079 Madrid;2807904027 Madrid sección 04027;Total;Todas las edades;2025;1.586
28 Madrid;28079 Madrid;2807904028 Madrid sección 04028;Total;Todas las edades;2025;1.381
28 Madrid;28079 Madrid;2807904029 Madrid sección 04029;Total;Todas las edades;2025;1.479
28 Madrid;28079 Madrid;2807904030 Madrid sección 04030;Total;Todas las edades;2025;1.398
28 Madrid;28079 Madrid;2807904031 Madrid sección 04031;Total;Todas las edades;2025;893
28 Madrid;28079 Madrid;2807904032 Madrid sección 04032;Total;Todas las edades;2025;831
28 Madrid;28079 Madrid;2807904033 Madrid sección 04033;Total;Todas las edades;2025;1.099
28 Madrid;28079 Madrid;2807904034 Madrid sección 04034;Total;Todas las edades;2025;1.632
28 Madrid;28079 Madrid;2807904035 Madrid sección 04035;Total;Todas las edades;2025;1.507
28 Madrid;28079 Madrid;2807904036 Madrid sección 04036;Total;Todas las edades;2025;710
28 Madrid;28079 Madrid;2807904037 Madrid sección 04037;Total;Todas las edades;2025;794
28 Madrid;28079 Madrid;2807904038 Madrid sección 04038;Total;Todas las edades;2025;1.094
28 Madrid;28079 Madrid;2807904039 Madrid sección 04039;Total;Todas las edades;2025;805
28 Madrid;28079 Madrid;2807904040 Madrid sección 04040;Total;Todas las edades;2025;750
28 Madrid;28079 Madrid;2807904041 Madrid sección 04041;Total;Todas las edades;2025;950
28 Madrid;28079 Madrid;2807904042 Madrid sección 04042;Total;Todas las edades;2025;1.400
28 Madrid;28079 Madrid;2807904043 Madrid sección 04043;Total;Todas las edades;2025;1.430
28 Madrid;28079 Madrid;2807904044 Madrid sección 04044;Total;Todas las edades;2025;1.639
28 Madrid;28079 Madrid;2807904045 Madrid sección 04045;Total;Todas las edades;2025;1.446
28 Madrid;28079 Madrid;2807904046 Madrid sección 04046;Total;Todas las edades;2025;633
28 Madrid;28079 Madrid;2807904047 Madrid sección 04047;Total;Todas las edades;2025;1.065
28 Madrid;28079 Madrid;2807904048 Madrid sección 04048;Total;Todas las edades;2025;993
28 Madrid;28079 Madrid;2807904049 Madrid sección 04049;Total;Todas las edades;2025;1.390
28 Madrid;28079 Madrid;2807904050 Madrid sección 04050;Total;Todas las edades;2025;777
28 Madrid;28079 Madrid;2807904051 Madrid sección 04051;Total;Todas las edades;2025;1.355
28 Madrid;28079 Madrid;2807904052 Madrid sección 04052;Total;Todas las edades;2025;1.088
28 Madrid;28079 Madrid;2807904053 Madrid sección 04053;Total;Todas las edades;2025;1.216
28 Madrid;28079 Madrid;2807904054 Madrid sección 04054;Total;Todas las edades;2025;1.268
28 Madrid;28079 Madrid;2807904055 Madrid sección 04055;Total;Todas las edades;2025;1.680
28 Madrid;28079 Madrid;2807904056 Madrid sección 04056;Total;Todas las edades;2025;1.582
28 Madrid;28079 Madrid;2807904057 Madrid sección 04057;Total;Todas las edades;2025;1.199
28 Madrid;28079 Madrid;2807904058 Madrid sección 04058;Total;Todas las edades;2025;1.279
28 Madrid;28079 Madrid;2807904060 Madrid sección 04060;Total;Todas las edades;2025;1.342
28 Madrid;28079 Madrid;2807904061 Madrid sección 04061;Total;Todas las edades;2025;1.421
28 Madrid;28079 Madrid;2807904062 Madrid sección 04062;Total;Todas las edades;2025;1.377
28 Madrid;28079 Madrid;2807904063 Madrid sección 04063;Total;Todas las edades;2025;1.558
28 Madrid;28079 Madrid;2807904064 Madrid sección 04064;Total;Todas las edades;2025;1.117
28 Madrid;28079 Madrid;2807904065 Madrid sección 04065;Total;Todas las edades;2025;1.739
28 Madrid;28079 Madrid;2807904067 Madrid sección 04067;Total;Todas las edades;2025;1.142
28 Madrid;28079 Madrid;2807904068 Madrid sección 04068;Total;Todas las edades;2025;983
28 Madrid;28079 Madrid;2807904069 Madrid sección 04069;Total;Todas las edades;2025;1.623
28 Madrid;28079 Madrid;2807904070 Madrid sección 04070;Total;Todas las edades;2025;1.362
28 Madrid;28079 Madrid;2807904071 Madrid sección 04071;Total;Todas las edades;2025;1.153
28 Madrid;28079 Madrid;2807904072 Madrid sección 04072;Total;Todas las edades;2025;681
28 Madrid;28079 Madrid;2807904073 Madrid sección 04073;Total;Todas las edades;2025;1.400
28 Madrid;28079 Madrid;2807904074 Madrid sección 04074;Total;Todas las edades;2025;1.117
28 Madrid;28079 Madrid;2807904075 Madrid sección 04075;Total;Todas las edades;2025;998
28 Madrid;28079 Madrid;2807904076 Madrid sección 04076;Total;Todas las edades;2025;890
28 Madrid;28079 Madrid;2807904077 Madrid sección 04077;Total;Todas las edades;2025;1.087
28 Madrid;28079 Madrid;2807904078 Madrid sección 04078;Total;Todas las edades;2025;646
28 Madrid;28079 Madrid;2807904079 Madrid sección 04079;Total;Todas las edades;2025;1.093
28 Madrid;28079 Madrid;2807904080 Madrid sección 04080;Total;Todas las edades;2025;757
28 Madrid;28079 Madrid;2807904081 Madrid sección 04081;Total;Todas las edades;2025;1.070
28 Madrid;28079 Madrid;2807904082 Madrid sección 04082;Total;Todas las edades;2025;883
28 Madrid;28079 Madrid;2807904083 Madrid sección 04083;Total;Todas las edades;2025;775
28 Madrid;28079 Madrid;2807904084 Madrid sección 04084;Total;Todas las edades;2025;791
28 Madrid;28079 Madrid;2807904085 Madrid sección 04085;Total;Todas las edades;2025;2.336
28 Madrid;28079 Madrid;2807904086 Madrid sección 04086;Total;Todas las edades;2025;1.566
28 Madrid;28079 Madrid;2807904087 Madrid sección 04087;Total;Todas las edades;2025;2.597
28 Madrid;28079 Madrid;2807904088 Madrid sección 04088;Total;Todas las edades;2025;2.123
28 Madrid;28079 Madrid;2807904089 Madrid sección 04089;Total;Todas las edades;2025;802
28 Madrid;28079 Madrid;2807904090 Madrid sección 04090;Total;Todas las edades;2025;1.264
28 Madrid;28079 Madrid;2807904091 Madrid sección 04091;Total;Todas las edades;2025;1.544
28 Madrid;28079 Madrid;2807904092 Madrid sección 04092;Total;Todas las edades;2025;1.008
28 Madrid;28079 Madrid;2807904093 Madrid sección 04093;Total;Todas las edades;2025;1.282
28 Madrid;28079 Madrid;2807904094 Madrid sección 04094;Total;Todas las edades;2025;1.449
28 Madrid;28079 Madrid;2807904095 Madrid sección 04095;Total;Todas las edades;2025;""
28 Madrid;28079 Madrid;2807904096 Madrid sección 04096;Total;Todas las edades;2025;1.546
28 Madrid;28079 Madrid;2807904097 Madrid sección 04097;Total;Todas las edades;2025;1.048
28 Madrid;28079 Madrid;2807904098 Madrid sección 04098;Total;Todas las edades;2025;1.311
28 Madrid;28079 Madrid;2807904099 Madrid sección 04099;Total;Todas las edades;2025;1.154
28 Madrid;28079 Madrid;2807904100 Madrid sección 04100;Total;Todas las edades;2025;748
28 Madrid;28079 Madrid;2807904101 Madrid sección 04101;Total;Todas las edades;2025;897
28 Madrid;28079 Madrid;2807904102 Madrid sección 04102;Total;Todas las edades;2025;1.194
28 Madrid;28079 Madrid;2807904103 Madrid sección 04103;Total;Todas las edades;2025;1.259
28 Madrid;28079 Madrid;2807904104 Madrid sección 04104;Total;Todas las edades;2025;1.189
28 Madrid;28079 Madrid;2807904105 Madrid sección 04105;Total;Todas las edades;2025;1.108
28 Madrid;28079 Madrid;2807904106 Madrid sección 04106;Total;Todas las edades;2025;1.077
28 Madrid;28079 Madrid;2807904107 Madrid sección 04107;Total;Todas las edades;2025;739
28 Madrid;28079 Madrid;2807904108 Madrid sección 04108;Total;Todas las edades;2025;942
28 Madrid;28079 Madrid;2807904109 Madrid sección 04109;Total;Todas las edades;2025;1.601
28 Madrid;28079 Madrid;2807904110 Madrid sección 04110;Total;Todas las edades;2025;1.195
28 Madrid;28079 Madrid;2807904111 Madrid sección 04111;Total;Todas las edades;2025;1.716
28 Madrid;28079 Madrid;2807904112 Madrid sección 04112;Total;Todas las edades;2025;1.227
28 Madrid;28079 Madrid;2807904113 Madrid sección 04113;Total;Todas las edades;2025;1.138
28 Madrid;28079 Madrid;2807904114 Madrid sección 04114;Total;Todas las edades;2025;1.427
28 Madrid;28079 Madrid;2807904115 Madrid sección 04115;Total;Todas las edades;2025;1.783
28 Madrid;28079 Madrid;2807904116 Madrid sección 04116;Total;Todas las edades;2025;883
28 Madrid;28079 Madrid;2807904117 Madrid sección 04117;Total;Todas las edades;2025;786
28 Madrid;28079 Madrid;2807904118 Madrid sección 04118;Total;Todas las edades;2025;819
28 Madrid;28079 Madrid;2807904119 Madrid sección 04119;Total;Todas las edades;2025;1.398
28 Madrid;28079 Madrid;2807904120 Madrid sección 04120;Total;Todas las edades;2025;934
28 Madrid;28079 Madrid;2807904121 Madrid sección 04121;Total;Todas las edades;2025;1.166
28 Madrid;28079 Madrid;2807904123 Madrid sección 04123;Total;Todas las edades;2025;1.465
28 Madrid;28079 Madrid;2807904124 Madrid sección 04124;Total;Todas las edades;2025;1.108
28 Madrid;28079 Madrid;2807904126 Madrid sección 04126;Total;Todas las edades;2025;1.435
28 Madrid;28079 Madrid;2807904127 Madrid sección 04127;Total;Todas las edades;2025;1.218
28 Madrid;28079 Madrid;2807904128 Madrid sección 04128;Total;Todas las edades;2025;1.774
28 Madrid;28079 Madrid;2807904129 Madrid sección 04129;Total;Todas las edades;2025;""
28 Madrid;28079 Madrid;2807904130 Madrid sección 04130;Total;Todas las edades;2025;790
28 Madrid;28079 Madrid;2807904131 Madrid sección 04131;Total;Todas las edades;2025;1.297
28 Madrid;28079 Madrid;2807905001 Madrid sección 05001;Total;Todas las edades;2025;1.119
28 Madrid;28079 Madrid;2807905002 Madrid sección 05002;Total;Todas las edades;2025;1.623
28 Madrid;28079 Madrid;2807905003 Madrid sección 05003;Total;Todas las edades;2025;2.025
28 Madrid;28079 Madrid;2807905004 Madrid sección 05004;Total;Todas las edades;2025;1.430
28 Madrid;28079 Madrid;2807905005 Madrid sección 05005;Total;Todas las edades;2025;1.433
28 Madrid;28079 Madrid;2807905006 Madrid sección 05006;Total;Todas las edades;2025;1.331
28 Madrid;28079 Madrid;2807905007 Madrid sección 05007;Total;Todas las edades;2025;1.836
28 Madrid;28079 Madrid;2807905008 Madrid sección 05008;Total;Todas las edades;2025;1.556
28 Madrid;28079 Madrid;2807905009 Madrid sección 05009;Total;Todas las edades;2025;1.190
28 Madrid;28079 Madrid;2807905010 Madrid sección 05010;Total;Todas las edades;2025;927
28 Madrid;28079 Madrid;2807905011 Madrid sección 05011;Total;Todas las edades;2025;836
28 Madrid;28079 Madrid;2807905012 Madrid sección 05012;Total;Todas las edades;2025;1.093
28 Madrid;28079 Madrid;2807905013 Madrid sección 05013;Total;Todas las edades;2025;823
28 Madrid;28079 Madrid;2807905014 Madrid sección 05014;Total;Todas las edades;2025;1.046
28 Madrid;28079 Madrid;2807905015 Madrid sección 05015;Total;Todas las edades;2025;1.129
28 Madrid;28079 Madrid;2807905016 Madrid sección 05016;Total;Todas las edades;2025;831
28 Madrid;28079 Madrid;2807905017 Madrid sección 05017;Total;Todas las edades;2025;1.327
28 Madrid;28079 Madrid;2807905018 Madrid sección 05018;Total;Todas las edades;2025;1.322
28 Madrid;28079 Madrid;2807905019 Madrid sección 05019;Total;Todas las edades;2025;917
28 Madrid;28079 Madrid;2807905020 Madrid sección 05020;Total;Todas las edades;2025;1.237
28 Madrid;28079 Madrid;2807905021 Madrid sección 05021;Total;Todas las edades;2025;728
28 Madrid;28079 Madrid;2807905022 Madrid sección 05022;Total;Todas las edades;2025;1.446
28 Madrid;28079 Madrid;2807905023 Madrid sección 05023;Total;Todas las edades;2025;1.414
28 Madrid;28079 Madrid;2807905024 Madrid sección 05024;Total;Todas las edades;2025;851
28 Madrid;28079 Madrid;2807905025 Madrid sección 05025;Total;Todas las edades;2025;1.114
28 Madrid;28079 Madrid;2807905026 Madrid sección 05026;Total;Todas las edades;2025;1.747
28 Madrid;28079 Madrid;2807905027 Madrid sección 05027;Total;Todas las edades;2025;1.704
28 Madrid;28079 Madrid;2807905028 Madrid sección 05028;Total;Todas las edades;2025;1.923
28 Madrid;28079 Madrid;2807905029 Madrid sección 05029;Total;Todas las edades;2025;1.780
28 Madrid;28079 Madrid;2807905030 Madrid sección 05030;Total;Todas las edades;2025;1.261
28 Madrid;28079 Madrid;2807905031 Madrid sección 05031;Total;Todas las edades;2025;1.026
28 Madrid;28079 Madrid;2807905032 Madrid sección 05032;Total;Todas las edades;2025;1.555
28 Madrid;28079 Madrid;2807905033 Madrid sección 05033;Total;Todas las edades;2025;2.082
28 Madrid;28079 Madrid;2807905034 Madrid sección 05034;Total;Todas las edades;2025;1.936
28 Madrid;28079 Madrid;2807905035 Madrid sección 05035;Total;Todas las edades;2025;1.184
28 Madrid;28079 Madrid;2807905036 Madrid sección 05036;Total;Todas las edades;2025;1.638
28 Madrid;28079 Madrid;2807905037 Madrid sección 05037;Total;Todas las edades;2025;1.232
28 Madrid;28079 Madrid;2807905038 Madrid sección 05038;Total;Todas las edades;2025;1.892
28 Madrid;28079 Madrid;2807905039 Madrid sección 05039;Total;Todas las edades;2025;2.069
28 Madrid;28079 Madrid;2807905040 Madrid sección 05040;Total;Todas las edades;2025;721
28 Madrid;28079 Madrid;2807905041 Madrid sección 05041;Total;Todas las edades;2025;1.201
28 Madrid;28079 Madrid;2807905042 Madrid sección 05042;Total;Todas las edades;2025;1.420
28 Madrid;28079 Madrid;2807905043 Madrid sección 05043;Total;Todas las edades;2025;1.283
28 Madrid;28079 Madrid;2807905044 Madrid sección 05044;Total;Todas las edades;2025;1.746
28 Madrid;28079 Madrid;2807905045 Madrid sección 05045;Total;Todas las edades;2025;1.734
28 Madrid;28079 Madrid;2807905046 Madrid sección 05046;Total;Todas las edades;2025;1.691
28 Madrid;28079 Madrid;2807905047 Madrid sección 05047;Total;Todas las edades;2025;1.603
28 Madrid;28079 Madrid;2807905048 Madrid sección 05048;Total;Todas las edades;2025;1.057
28 Madrid;28079 Madrid;2807905049 Madrid sección 05049;Total;Todas las edades;2025;1.139
28 Madrid;28079 Madrid;2807905051 Madrid sección 05051;Total;Todas las edades;2025;1.405
28 Madrid;28079 Madrid;2807905052 Madrid sección 05052;Total;Todas las edades;2025;1.455
28 Madrid;28079 Madrid;2807905053 Madrid sección 05053;Total;Todas las edades;2025;2.156
28 Madrid;28079 Madrid;2807905054 Madrid sección 05054;Total;Todas las edades;2025;1.533
28 Madrid;28079 Madrid;2807905055 Madrid sección 05055;Total;Todas las edades;2025;1.594
