City,Location_Cluster_ID,Representative_Latitude,Representative_Longitude,Record_Count,Company_Count,Companies,Addresses,Locations,Has_Locker,Has_PUDO,Has_Click_Collect,Has_Distribution_Center,Has_Last_Mile_Station,Has_Warehouse,Has_Convenience_Store,Has_Unknown,Cluster_Service_Type_Code,Cluster_Service_Type_Name,Cluster_Sharing_Type_Code,Cluster_Sharing_Type_Name,Cluster_Diameter_m,Cluster_Spatial_Confidence_Code,Cluster_Spatial_Confidence_Name,Cluster_Review_Required
madrid,MAD_LOC_000031,40.4472219332854,-3.70215322619916,1,1,InPost,"C. de Raimundo Fernández Villaverde, 13",Money Exchang,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000032,40.4464760248666,-3.712038422736115,2,2,InPost | UPS,"Av. de la Reina Victoria, 51",Bicicletas Y Calzado | Bicicletas Y Reparacion De Calzado,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",7.81,1,High,False
madrid,MAD_LOC_000033,40.4242522650422,-3.70126629020633,1,1,InPost,"C. de Sta. Bárbara, 7",Nails Nactory Santa Barbara,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000034,40.4282464373625,-3.701255507096815,2,2,Gls | InPost,"C. de Churruca, 19",El Jardin De Churruca | Ps El Jardín De Churruca,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",18.93,2,Medium,False
madrid,MAD_LOC_000035,40.42361227981,-3.6985475042361,1,1,InPost,"C. de Gravina, 1",Dirtypop,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000036,40.42176461610914,-3.704417658950803,3,3,Gls | InPost | SEUR,"C. de Loreto y Chicote, 13",Fotocopias Javipar | Ps Fotocopias Javipar,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",6.01,1,High,False
madrid,MAD_LOC_000037,40.4225192259598,-3.69910060715877,1,1,InPost,"C. de Pelayo, 9",Ixion Man,False,False,False,False,False,False,True,False,5,Convenience Store only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000038,40.423582311000445,-3.70480713437651,2,1,InPost,"C. del Pez, 12",Copypez 12 | El Jardin De Kika,False,False,False,False,False,False,True,False,5,Convenience Store only,2,"Same company, multiple records",14.8,1,High,False
madrid,MAD_LOC_000039,40.4203257122258,-3.69616955268168,1,1,InPost,Plaza del Rey s/n,24/7 Parking Apk2 Plaza,True,False,False,False,False,False,False,False,1,Locker only,1,Single record,0.0,1,High,False
madrid,MAD_LOC_000040,40.42321299232407,-3.701851524702363,3,3,Dhl | InPost | UPS,"C. de Valverde, 35",Madplug | The Mad Plug,False,False,False,False,False,False,True,False,5,Convenience Store only,3,"Multiple companies, single service",3.39,1,High,False
